name,sequence,file,platform,vol_min,vol_max,pitch_min,pitch_max,dist_min,dist_max,dist_reverb_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,spatialized,type,probability,loop,masterslave,loadspec,reverb_falloff_curve,subtitle,compression,randomize_type,secondaryaliasname,chainaliasname,volumefalloffcurve,probability,startdelay,speakermap,reverb_send,lfe percentage,center percentage,platform,envelop_min,envelop_max,envelop percentage,occlusion_level,real_delay,distance_lpf,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler
GE_1mc_secure_a,1,voiceovers\mp\ge\GE_1mc_secure_a_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_a,2,voiceovers\mp\ge\GE_1mc_secure_a_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_a,3,voiceovers\mp\ge\GE_1mc_secure_a_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_a,4,voiceovers\mp\ge\GE_1mc_secure_a_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_b,1,voiceovers\mp\ge\GE_1mc_secure_b_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_b,2,voiceovers\mp\ge\GE_1mc_secure_b_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_b,3,voiceovers\mp\ge\GE_1mc_secure_b_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_b,4,voiceovers\mp\ge\GE_1mc_secure_b_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_c,1,voiceovers\mp\ge\GE_1mc_secure_c_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_c,2,voiceovers\mp\ge\GE_1mc_secure_c_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_c,3,voiceovers\mp\ge\GE_1mc_secure_c_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_c,4,voiceovers\mp\ge\GE_1mc_secure_c_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_a,1,voiceovers\mp\ge\GE_1mc_losing_a_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_a,2,voiceovers\mp\ge\GE_1mc_losing_a_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_a,3,voiceovers\mp\ge\GE_1mc_losing_a_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_a,4,voiceovers\mp\ge\GE_1mc_losing_a_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_b,1,voiceovers\mp\ge\GE_1mc_losing_b_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_b,2,voiceovers\mp\ge\GE_1mc_losing_b_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_b,3,voiceovers\mp\ge\GE_1mc_losing_b_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_b,4,voiceovers\mp\ge\GE_1mc_losing_b_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_c,1,voiceovers\mp\ge\GE_1mc_losing_c_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_c,2,voiceovers\mp\ge\GE_1mc_losing_c_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_c,3,voiceovers\mp\ge\GE_1mc_losing_c_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_c,4,voiceovers\mp\ge\GE_1mc_losing_c_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_1mc_blitz_cheer_enemy,,null.wav,,0,0,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_rear,0,,1
GE_1mc_moment_cheer_enemy,,null.wav,,0,0,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_rear,0,,1
# Squad Leader Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# US Squad Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_1mc_squad_move,1,voiceovers\mp\squad\US_1mc_squad_move_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_move,2,voiceovers\mp\squad\US_1mc_squad_move_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_move,3,voiceovers\mp\squad\US_1mc_squad_move_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_down,1,voiceovers\mp\squad\US_1mc_squad_down_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_down,2,voiceovers\mp\squad\US_1mc_squad_down_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_down,3,voiceovers\mp\squad\US_1mc_squad_down_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_bomb,1,voiceovers\mp\squad\US_1mc_squad_bomb_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_bomb,2,voiceovers\mp\squad\US_1mc_squad_bomb_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_bomb,3,voiceovers\mp\squad\US_1mc_squad_bomb_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_plant,1,voiceovers\mp\squad\US_1mc_squad_plant_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_plant,2,voiceovers\mp\squad\US_1mc_squad_plant_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_plant,3,voiceovers\mp\squad\US_1mc_squad_plant_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_takeobj,1,voiceovers\mp\squad\US_1mc_squad_takeobj_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_takeobj,2,voiceovers\mp\squad\US_1mc_squad_takeobj_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_takeobj,3,voiceovers\mp\squad\US_1mc_squad_takeobj_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_onemin_vic,1,voiceovers\mp\squad\US_1mc_squad_onemin_vic_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_onemin_vic,2,voiceovers\mp\squad\US_1mc_squad_onemin_vic_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_onemin_vic,3,voiceovers\mp\squad\US_1mc_squad_onemin_vic_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_onemin_loss,1,voiceovers\mp\squad\US_1mc_squad_onemin_loss_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_onemin_loss,2,voiceovers\mp\squad\US_1mc_squad_onemin_loss_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_onemin_loss,3,voiceovers\mp\squad\US_1mc_squad_onemin_loss_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_30sec,1,voiceovers\mp\squad\US_1mc_squad_30sec_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_30sec,2,voiceovers\mp\squad\US_1mc_squad_30sec_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_squad_30sec,3,voiceovers\mp\squad\US_1mc_squad_30sec_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1

# US Squad Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RU_1mc_squad_move,1,voiceovers\mp\squad\RU_1mc_squad_move_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_move,2,voiceovers\mp\squad\RU_1mc_squad_move_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_move,3,voiceovers\mp\squad\RU_1mc_squad_move_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_down,1,voiceovers\mp\squad\RU_1mc_squad_down_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_down,2,voiceovers\mp\squad\RU_1mc_squad_down_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_down,3,voiceovers\mp\squad\RU_1mc_squad_down_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_bomb,1,voiceovers\mp\squad\RU_1mc_squad_bomb_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_bomb,2,voiceovers\mp\squad\RU_1mc_squad_bomb_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_bomb,3,voiceovers\mp\squad\RU_1mc_squad_bomb_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_plant,1,voiceovers\mp\squad\RU_1mc_squad_plant_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_plant,2,voiceovers\mp\squad\RU_1mc_squad_plant_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_plant,3,voiceovers\mp\squad\RU_1mc_squad_plant_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_takeobj,1,voiceovers\mp\squad\RU_1mc_squad_takeobj_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_takeobj,2,voiceovers\mp\squad\RU_1mc_squad_takeobj_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_takeobj,3,voiceovers\mp\squad\RU_1mc_squad_takeobj_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_onemin_vic,1,voiceovers\mp\squad\RU_1mc_squad_onemin_vic_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_onemin_vic,2,voiceovers\mp\squad\RU_1mc_squad_onemin_vic_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_onemin_vic,3,voiceovers\mp\squad\RU_1mc_squad_onemin_vic_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_onemin_loss,1,voiceovers\mp\squad\RU_1mc_squad_onemin_loss_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_onemin_loss,2,voiceovers\mp\squad\RU_1mc_squad_onemin_loss_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_onemin_loss,3,voiceovers\mp\squad\RU_1mc_squad_onemin_loss_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_30sec,1,voiceovers\mp\squad\RU_1mc_squad_30sec_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_30sec,2,voiceovers\mp\squad\RU_1mc_squad_30sec_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_squad_30sec,3,voiceovers\mp\squad\RU_1mc_squad_30sec_02.wav,,0.9,0.9,,,,,,,,,,voice,2d,streamed,,,,,,,,,,,,,,,,,

# JA Squad Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP_1mc_squad_move,1,voiceovers\mp\squad\JP_1mc_squad_move_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_move,2,voiceovers\mp\squad\JP_1mc_squad_move_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_move,3,voiceovers\mp\squad\JP_1mc_squad_move_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_down,1,voiceovers\mp\squad\JP_1mc_squad_down_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_down,2,voiceovers\mp\squad\JP_1mc_squad_down_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_down,3,voiceovers\mp\squad\JP_1mc_squad_down_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_bomb,1,voiceovers\mp\squad\JP_1mc_squad_bomb_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_bomb,2,voiceovers\mp\squad\JP_1mc_squad_bomb_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_bomb,3,voiceovers\mp\squad\JP_1mc_squad_bomb_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_plant,1,voiceovers\mp\squad\JP_1mc_squad_plant_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_plant,2,voiceovers\mp\squad\JP_1mc_squad_plant_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_plant,3,voiceovers\mp\squad\JP_1mc_squad_plant_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_takeobj,1,voiceovers\mp\squad\JP_1mc_squad_takeobj_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_takeobj,2,voiceovers\mp\squad\JP_1mc_squad_takeobj_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_takeobj,3,voiceovers\mp\squad\JP_1mc_squad_takeobj_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
JP_1mc_squad_onemin_vic,1,voiceovers\mp\squad\JP_1mc_squad_onemin_vic_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
